latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-2.791,114.964,330.8,1,1,2019-09-14,05:50,A,45,6.0NRT,309.7,14.6,D
-2.787,114.991,340.3,1,1,2019-09-14,05:50,A,89,6.0NRT,305.2,30,D
-2.786,115.001,327.2,1,1,2019-09-14,05:50,A,35,6.0NRT,305.1,10.9,D
-3.247,111.834,328.6,1.5,1.2,2019-09-14,05:50,A,31,6.0NRT,305.6,25.6,D
-3.164,112.42,369.9,1.4,1.2,2019-09-14,05:50,A,100,6.0NRT,303.4,172.4,D
-3.162,112.432,345,1.4,1.2,2019-09-14,05:50,A,92,6.0NRT,300.2,68.1,D
-3.102,112.852,334.8,1.3,1.1,2019-09-14,05:50,A,85,6.0NRT,302.7,35.7,D
-3.035,113.323,323.6,1.2,1.1,2019-09-14,05:50,A,19,6.0NRT,301.4,15.4,D
-2.96,113.848,322.6,1.1,1.1,2019-09-14,05:50,A,39,6.0NRT,301.1,14.6,D
-2.841,114.677,344.2,1.1,1,2019-09-14,05:50,A,88,6.0NRT,312.5,37.4,D
-2.801,114.956,343.6,1,1,2019-09-14,05:50,A,91,6.0NRT,312.4,38,D
-2.8,114.965,353.5,1,1,2019-09-14,05:50,A,96,6.0NRT,308.9,58.2,D
-3.045,113.324,330.2,1.2,1.1,2019-09-14,05:50,A,74,6.0NRT,302.2,26.4,D
-2.984,113.747,317.8,1.2,1.1,2019-09-14,05:50,A,44,6.0NRT,301.9,11.5,D
-3.155,112.63,318,1.3,1.1,2019-09-14,05:50,A,48,6.0NRT,297.8,11.3,D
-2.812,115.014,326.4,1,1,2019-09-14,05:50,A,39,6.0NRT,307,10.1,D
-2.801,115.087,324,1,1,2019-09-14,05:50,A,51,6.0NRT,305,10.8,D
-3.068,113.233,324.8,1.2,1.1,2019-09-14,05:50,A,74,6.0NRT,299.9,21.3,D
-2.825,114.974,327.5,1,1,2019-09-14,05:50,A,65,6.0NRT,308.1,12.7,D
-3.036,113.536,315.6,1.2,1.1,2019-09-14,05:50,A,44,6.0NRT,301,9.9,D
-2.966,114.039,329.6,1.1,1.1,2019-09-14,05:50,A,79,6.0NRT,303.2,23.8,D
-2.953,114.129,319.9,1.1,1,2019-09-14,05:50,A,57,6.0NRT,307.1,7.6,D
-2.836,114.966,336,1,1,2019-09-14,05:50,A,86,6.0NRT,311.8,24.9,D
-2.834,114.976,328.6,1,1,2019-09-14,05:50,A,56,6.0NRT,309.5,14.3,D
-2.833,114.985,328.9,1,1,2019-09-14,05:50,A,67,6.0NRT,306.1,15.3,D
-2.833,115.051,361.3,1,1,2019-09-14,05:50,A,100,6.0NRT,311.9,75.7,D
-2.832,115.06,345.8,1,1,2019-09-14,05:50,A,92,6.0NRT,306.7,37.6,D
-2.823,115.124,349.5,1,1,2019-09-14,05:50,A,94,6.0NRT,307,49.7,D
-2.821,115.133,333.4,1,1,2019-09-14,05:50,A,71,6.0NRT,306.8,20.5,D
-3.294,111.832,334.8,1.5,1.2,2019-09-14,05:50,A,64,6.0NRT,306.8,31.7,D
-3.225,112.332,325.1,1.4,1.2,2019-09-14,05:50,A,68,6.0NRT,299.8,25.5,D
-3.152,112.852,327.4,1.3,1.1,2019-09-14,05:50,A,74,6.0NRT,298.5,21.9,D
-2.909,114.577,326.2,1.1,1,2019-09-14,05:50,A,72,6.0NRT,308.8,14.3,D
-2.832,115.125,330.6,1,1,2019-09-14,05:50,A,63,6.0NRT,304.3,14.4,D
-3.305,111.834,338.8,1.5,1.2,2019-09-14,05:50,A,59,6.0NRT,307.3,47.1,D
-3.303,111.847,336,1.5,1.2,2019-09-14,05:50,A,78,6.0NRT,308,40.1,D
-3.096,113.326,334.9,1.2,1.1,2019-09-14,05:50,A,79,6.0NRT,304,34.3,D
-2.92,114.568,323.4,1.1,1,2019-09-14,05:50,A,49,6.0NRT,306.4,10.4,D
-2.919,114.578,336.6,1.1,1,2019-09-14,05:50,A,86,6.0NRT,306,28.8,D
-3.316,111.835,352,1.5,1.2,2019-09-14,05:50,A,72,6.0NRT,307.9,97.2,D
-3.314,111.849,352,1.5,1.2,2019-09-14,05:50,A,96,6.0NRT,305.8,96.9,D
-3.31,111.876,326.6,1.5,1.2,2019-09-14,05:50,A,38,6.0NRT,302.5,22.4,D
-3.192,112.714,324,1.3,1.1,2019-09-14,05:50,A,39,6.0NRT,302.4,17.6,D
-3.071,113.574,320.3,1.2,1.1,2019-09-14,05:50,A,39,6.0NRT,301.1,13.3,D
-3.069,113.584,324.3,1.2,1.1,2019-09-14,05:50,A,55,6.0NRT,303.4,17.9,D
-3.014,113.975,339.5,1.1,1.1,2019-09-14,05:50,A,88,6.0NRT,305.3,40.3,D
-3.327,111.837,349.4,1.5,1.2,2019-09-14,05:50,A,71,6.0NRT,308.8,89.4,D
-3.325,111.851,341.9,1.5,1.2,2019-09-14,05:50,A,85,6.0NRT,307.7,61.8,D
-3.258,112.324,321.8,1.4,1.2,2019-09-14,05:50,A,23,6.0NRT,299.4,17.4,D
-3.256,112.336,322.8,1.4,1.2,2019-09-14,05:50,A,39,6.0NRT,301,19.9,D
-3.111,113.361,319.6,1.2,1.1,2019-09-14,05:50,A,52,6.0NRT,301.3,12.5,D
-3.109,113.372,335.4,1.2,1.1,2019-09-14,05:50,A,85,6.0NRT,301.3,38.9,D
-3.108,113.383,320.3,1.2,1.1,2019-09-14,05:50,A,66,6.0NRT,300.5,14.6,D
-3.023,113.976,324.4,1.1,1.1,2019-09-14,05:50,A,69,6.0NRT,304.4,16,D
-3.338,111.838,334.3,1.5,1.2,2019-09-14,05:50,A,58,6.0NRT,303.2,41.9,D
-3.196,112.835,345.1,1.3,1.1,2019-09-14,05:50,A,92,6.0NRT,296.4,65.1,D
-3.194,112.846,357.8,1.3,1.1,2019-09-14,05:50,A,99,6.0NRT,294.5,105.4,D
-3.121,113.363,333.3,1.2,1.1,2019-09-14,05:50,A,83,6.0NRT,302.4,33.6,D
-3.119,113.374,325.6,1.2,1.1,2019-09-14,05:50,A,67,6.0NRT,301.4,20.8,D
-3.041,113.917,357.2,1.1,1.1,2019-09-14,05:50,A,98,6.0NRT,316,81.7,D
-2.992,114.264,333.2,1.1,1,2019-09-14,05:50,A,67,6.0NRT,305.4,21.3,D
-2.99,114.274,337.9,1.1,1,2019-09-14,05:50,A,72,6.0NRT,305,29,D
-2.906,114.863,325.3,1,1,2019-09-14,05:50,A,65,6.0NRT,308.4,12.4,D
-3.349,111.84,338.8,1.5,1.2,2019-09-14,05:50,A,61,6.0NRT,305.1,52.3,D
-3.267,112.414,322.7,1.4,1.2,2019-09-14,05:50,A,64,6.0NRT,300.8,17.9,D
-3.265,112.427,320.6,1.4,1.2,2019-09-14,05:50,A,37,6.0NRT,302.8,14.8,D
-3.206,112.836,327.1,1.3,1.1,2019-09-14,05:50,A,59,6.0NRT,299,22.3,D
-3.204,112.848,343.5,1.3,1.1,2019-09-14,05:50,A,91,6.0NRT,297,57.1,D
-3.051,113.918,363.7,1.1,1.1,2019-09-14,05:50,A,100,6.0NRT,316.5,102.8,D
-3.049,113.928,355.5,1.1,1.1,2019-09-14,05:50,A,97,6.0NRT,308.5,77,D
-3.026,114.089,319.2,1.1,1.1,2019-09-14,05:50,A,42,6.0NRT,304.3,7.4,D
-3.001,114.266,363.7,1.1,1,2019-09-14,05:50,A,100,6.0NRT,310.8,95.2,D
-3.292,112.315,325.1,1.4,1.2,2019-09-14,05:50,A,28,6.0NRT,301.9,21.8,D
-3.215,112.849,326.4,1.3,1.1,2019-09-14,05:50,A,48,6.0NRT,299.2,19.2,D
-3.06,113.92,354.4,1.1,1.1,2019-09-14,05:50,A,97,6.0NRT,312.8,73.1,D
-2.894,115.078,339.6,1,1,2019-09-14,05:50,A,88,6.0NRT,310.2,25.7,D
-3.353,111.833,331.3,1.5,1.2,2019-09-14,05:50,A,0,6.0NRT,303.7,32.8,D
-3.351,111.847,333.7,1.5,1.2,2019-09-14,05:50,A,66,6.0NRT,305.4,39.1,D
-3.214,112.844,321.4,1.3,1.1,2019-09-14,05:50,A,38,6.0NRT,299.3,12.3,D
-3.213,112.855,320.8,1.3,1.1,2019-09-14,05:50,A,38,6.0NRT,297.1,10.2,D
-3.066,113.917,353.5,1.1,1.1,2019-09-14,05:50,A,96,6.0NRT,311.7,66.9,D
-2.953,114.724,328.4,1.1,1,2019-09-14,05:50,A,53,6.0NRT,304.9,14.9,D
-3.364,111.835,327.9,1.5,1.2,2019-09-14,05:50,A,40,6.0NRT,302.4,27.2,D
-3.077,113.908,358.7,1.1,1.1,2019-09-14,05:50,A,99,6.0NRT,316.8,81.8,D
-3.075,113.918,354.3,1.1,1.1,2019-09-14,05:50,A,97,6.0NRT,309.2,69,D
-2.749,116.229,315.5,1,1,2019-09-14,05:50,A,28,6.0NRT,301.8,5.3,D
-3.088,113.899,343.7,1.1,1.1,2019-09-14,05:50,A,91,6.0NRT,312.5,40.7,D
-3.086,113.909,353.6,1.1,1.1,2019-09-14,05:50,A,96,6.0NRT,313.3,67.4,D
-2.973,114.717,325.6,1.1,1,2019-09-14,05:50,A,46,6.0NRT,306.6,11.6,D
-3.386,111.838,341.7,1.5,1.2,2019-09-14,05:50,A,78,6.0NRT,303.6,63.6,D
-3.097,113.9,362.7,1.1,1.1,2019-09-14,05:50,A,100,6.0NRT,314.2,94.9,D
-3.096,113.911,333.6,1.1,1.1,2019-09-14,05:50,A,71,6.0NRT,308.8,25.2,D
-3.398,111.825,339.8,1.5,1.2,2019-09-14,05:50,A,0,6.0NRT,302.1,55.5,D
-3.397,111.839,347.7,1.5,1.2,2019-09-14,05:50,A,88,6.0NRT,303.6,85.9,D
-3.107,113.902,358.1,1.1,1.1,2019-09-14,05:50,A,99,6.0NRT,311.2,80.4,D
-2.916,115.246,340.7,1,1,2019-09-14,05:50,A,89,6.0NRT,308.5,29.9,D
-2.915,115.255,334,1,1,2019-09-14,05:50,A,74,6.0NRT,306.5,19.5,D
-3.116,113.903,351.3,1.1,1.1,2019-09-14,05:50,A,91,6.0NRT,309.2,60.5,D
-3.063,114.281,322.5,1.1,1,2019-09-14,05:50,A,61,6.0NRT,305.8,10,D
-3.026,114.541,330,1.1,1,2019-09-14,05:50,A,58,6.0NRT,306.9,15.3,D
-2.925,115.247,333.7,1,1,2019-09-14,05:50,A,67,6.0NRT,308,18.3,D
-3.046,114.466,322.9,1.1,1,2019-09-14,05:50,A,60,6.0NRT,304.3,11.1,D
-3.045,114.476,327.9,1.1,1,2019-09-14,05:50,A,68,6.0NRT,305.7,16,D
-3.036,114.533,341.2,1.1,1,2019-09-14,05:50,A,89,6.0NRT,311.5,31.7,D
-3.035,114.543,338.4,1.1,1,2019-09-14,05:50,A,81,6.0NRT,308.8,27.5,D
-2.947,115.158,338.4,1,1,2019-09-14,05:50,A,87,6.0NRT,310,26.9,D
-2.874,115.801,336.4,1,1,2019-09-14,05:50,A,85,6.0NRT,303.9,29.7,D
-3.072,114.48,337,1.1,1,2019-09-14,05:50,A,86,6.0NRT,308.2,27.6,D
-3.071,114.489,326.7,1.1,1,2019-09-14,05:50,A,59,6.0NRT,307.3,11,D
-3.179,113.761,333.3,1.2,1.1,2019-09-14,05:50,A,56,6.0NRT,306,29.2,D
-3.177,113.771,337.4,1.2,1.1,2019-09-14,05:50,A,85,6.0NRT,303.4,36.3,D
-3.079,114.477,328.4,1.1,1,2019-09-14,05:50,A,48,6.0NRT,305.9,13.4,D
-3.078,114.486,339.2,1.1,1,2019-09-14,05:50,A,87,6.0NRT,308.1,30.4,D
-3.191,113.741,342.8,1.2,1.1,2019-09-14,05:50,A,90,6.0NRT,302.7,48.7,D
-3.189,113.762,336.5,1.2,1.1,2019-09-14,05:50,A,82,6.0NRT,307.2,34.9,D
-3.187,113.773,352.9,1.2,1.1,2019-09-14,05:50,A,96,6.0NRT,307.3,73.1,D
-3.173,113.875,338.7,1.1,1.1,2019-09-14,05:50,A,45,6.0NRT,309.6,32.7,D
-3.15,114.037,340.8,1.1,1.1,2019-09-14,05:50,A,88,6.0NRT,307.4,42.4,D
-3.092,114.449,338.7,1.1,1,2019-09-14,05:50,A,87,6.0NRT,306.7,31.8,D
-3.091,114.459,339.6,1.1,1,2019-09-14,05:50,A,88,6.0NRT,309.3,33.2,D
-3.201,113.743,323.5,1.2,1.1,2019-09-14,05:50,A,67,6.0NRT,303.5,15.8,D
-3.2,113.753,338.9,1.2,1.1,2019-09-14,05:50,A,87,6.0NRT,306.2,40.3,D
-3.198,113.763,336.7,1.2,1.1,2019-09-14,05:50,A,85,6.0NRT,309.8,35.4,D
-3.197,113.774,401.2,1.2,1.1,2019-09-14,05:50,A,100,6.0NRT,317.3,311.1,D
-3.195,113.784,355,1.2,1.1,2019-09-14,05:50,A,97,6.0NRT,304.9,80.3,D
-3.177,113.917,344.6,1.1,1.1,2019-09-14,05:50,A,69,6.0NRT,309.2,43.8,D
-3.133,114.227,323.7,1.1,1,2019-09-14,05:50,A,69,6.0NRT,304.4,14.1,D
-3.463,111.937,333.9,1.5,1.2,2019-09-14,05:50,A,86,6.0NRT,301.1,47.5,D
-3.211,113.744,325.1,1.2,1.1,2019-09-14,05:50,A,67,6.0NRT,301.8,16.5,D
-3.209,113.755,336.9,1.2,1.1,2019-09-14,05:50,A,85,6.0NRT,306.7,34.9,D
-3.208,113.765,333.5,1.2,1.1,2019-09-14,05:50,A,78,6.0NRT,311.5,29.6,D
-3.206,113.775,388.7,1.2,1.1,2019-09-14,05:50,A,100,6.0NRT,321.5,226.7,D
-3.205,113.786,349.7,1.2,1.1,2019-09-14,05:50,A,94,6.0NRT,305.9,65.6,D
-3.143,114.228,331.4,1.1,1,2019-09-14,05:50,A,80,6.0NRT,305.2,23.8,D
-3.493,111.802,312.3,1.6,1.2,2019-09-14,05:50,A,50,6.0NRT,296,11,D
-3.474,111.939,329.2,1.5,1.2,2019-09-14,05:50,A,82,6.0NRT,303,35.8,D
-3.219,113.756,332.2,1.2,1.1,2019-09-14,05:50,A,45,6.0NRT,307.7,25.9,D
-3.216,113.777,356.1,1.2,1.1,2019-09-14,05:50,A,98,6.0NRT,316,82.5,D
-3.177,114.051,338.3,1.1,1.1,2019-09-14,05:50,A,86,6.0NRT,304.4,33,D
-3.173,114.081,365.6,1.1,1.1,2019-09-14,05:50,A,100,6.0NRT,308.7,107,D
-3.077,114.757,334.7,1.1,1,2019-09-14,05:50,A,53,6.0NRT,311.1,20.8,D
-3.076,114.766,341.8,1.1,1,2019-09-14,05:50,A,87,6.0NRT,306.6,34.5,D
-3.004,115.274,326,1,1,2019-09-14,05:50,A,74,6.0NRT,307.2,14.3,D
-3.228,113.757,344.6,1.2,1.1,2019-09-14,05:50,A,91,6.0NRT,308.3,52,D
-3.227,113.768,341.9,1.2,1.1,2019-09-14,05:50,A,89,6.0NRT,311.4,44.7,D
-3.226,113.778,345.9,1.2,1.1,2019-09-14,05:50,A,92,6.0NRT,311.9,54.7,D
-3.795,116.11,334.8,1,1,2019-09-14,05:50,A,85,6.0NRT,299,27,D
-3.794,116.118,355.1,1,1,2019-09-14,05:50,A,97,6.0NRT,303,65.8,D
-4.018,114.74,328.5,1.1,1,2019-09-14,05:50,A,82,6.0NRT,301.5,18.7,D
-4.027,114.741,336.2,1.1,1,2019-09-14,05:50,A,87,6.0NRT,304.8,29.2,D
-3.878,116.119,324.8,1,1,2019-09-14,05:50,A,78,6.0NRT,301.4,14.6,D
-3.881,116.22,322.9,1,1,2019-09-14,05:50,A,35,6.0NRT,298.5,10.5,D
-3.88,116.229,331.6,1,1,2019-09-14,05:50,A,84,6.0NRT,299.1,21.6,D
-4.103,114.729,325.7,1.1,1,2019-09-14,05:50,A,70,6.0NRT,307.9,11.4,D
-3.899,116.158,329.6,1,1,2019-09-14,05:50,A,71,6.0NRT,301.9,17.1,D
-3.898,116.167,330.4,1,1,2019-09-14,05:50,A,57,6.0NRT,304.5,18.3,D
-3.897,116.176,328.4,1,1,2019-09-14,05:50,A,46,6.0NRT,301.2,15.4,D
-3.896,116.185,368.6,1,1,2019-09-14,05:50,A,100,6.0NRT,305.5,101.2,D
-3.894,116.194,320.6,1,1,2019-09-14,05:50,A,34,6.0NRT,299.9,8.9,D
-3.889,116.23,330,1,1,2019-09-14,05:50,A,83,6.0NRT,302,18.5,D
-3.907,116.169,345.1,1,1,2019-09-14,05:50,A,93,6.0NRT,303.7,41.9,D
-3.906,116.178,332,1,1,2019-09-14,05:50,A,49,6.0NRT,306.7,20.3,D
-3.905,116.187,391.5,1,1,2019-09-14,05:50,A,100,6.0NRT,312.3,194.9,D
-3.903,116.196,327.7,1,1,2019-09-14,05:50,A,59,6.0NRT,302.9,15.8,D
-3.916,116.17,322.9,1,1,2019-09-14,05:50,A,76,6.0NRT,301.2,11.6,D
-4.393,122.37,316.7,2,1.4,2019-09-14,05:50,A,49,6.0NRT,301.1,16.7,D
-4.524,121.926,361.3,1.9,1.3,2019-09-14,05:50,A,94,6.0NRT,301.6,193.9,D
-4.522,121.943,379.5,1.9,1.3,2019-09-14,05:50,A,100,6.0NRT,307.9,349.6,D
-4.519,121.96,328.3,1.9,1.3,2019-09-14,05:50,A,43,6.0NRT,302.5,34.5,D
-4.534,121.945,344.2,1.9,1.3,2019-09-14,05:50,A,91,6.0NRT,305.8,94.7,D
-4.531,121.962,333.7,1.9,1.3,2019-09-14,05:50,A,66,6.0NRT,306.2,52.1,D
-4.543,121.964,324.1,1.9,1.3,2019-09-14,05:50,A,54,6.0NRT,305.1,23.3,D
-4.633,121.812,321.8,1.8,1.3,2019-09-14,05:50,A,63,6.0NRT,303,9.9,D
-5.161,119.577,332.9,1.3,1.1,2019-09-14,05:50,A,74,6.0NRT,313.4,17.5,D
-7.364,112.637,328.4,1.5,1.2,2019-09-14,05:50,A,77,6.0NRT,303.5,24.5,D
-7.367,112.629,326,1.5,1.2,2019-09-14,05:50,A,74,6.0NRT,302.4,20.9,D
-7.365,112.643,322.9,1.5,1.2,2019-09-14,05:50,A,56,6.0NRT,303.6,14.5,D
-7.768,113.907,328.5,1.3,1.1,2019-09-14,05:50,A,79,6.0NRT,306.8,19.5,D
-8.177,113.312,325.4,1.4,1.2,2019-09-14,05:50,A,77,6.0NRT,301.7,21.2,D
-8.498,116.87,312.5,1,1,2019-09-14,05:50,A,54,6.0NRT,299.9,7.5,D
-8.199,119.071,326.5,1.1,1,2019-09-14,05:50,A,80,6.0NRT,303,20.3,D
-2.923,112.966,328.8,1.3,1.1,2019-09-14,05:50,A,68,6.0NRT,304.5,24.5,D
-2.769,114.034,325.3,1.1,1.1,2019-09-14,05:50,A,63,6.0NRT,300.9,17.5,D
-2.767,114.044,341.6,1.1,1.1,2019-09-14,05:50,A,90,6.0NRT,302.3,43.7,D
-2.922,112.96,336,1.3,1.1,2019-09-14,05:50,A,86,6.0NRT,305.8,35.7,D
-2.753,114.178,336,1.1,1,2019-09-14,05:50,A,56,6.0NRT,303.1,26.4,D
-8.429,118.302,325.7,1,1,2019-09-14,05:50,A,54,6.0NRT,305.8,6.5,D
-8.458,118.363,341,1,1,2019-09-14,05:50,A,86,6.0NRT,306,29.8,D
-8.454,118.391,329.8,1,1,2019-09-14,05:50,A,27,6.0NRT,301.9,17.3,D
-8.702,116.792,321.5,1,1,2019-09-14,05:50,A,45,6.0NRT,303.3,10.1,D
-8.565,117.816,321.7,1,1,2019-09-14,05:50,A,74,6.0NRT,308.1,15.5,D
-8.563,117.825,311.5,1,1,2019-09-14,05:50,A,49,6.0NRT,301.1,6.7,D
-8.699,118.035,331.2,1,1,2019-09-14,05:50,A,68,6.0NRT,309.2,8.2,D
-8.745,118.594,323.6,1,1,2019-09-14,05:50,A,56,6.0NRT,304.8,10.5,D
-8.578,119.711,314.9,1.2,1.1,2019-09-14,05:50,A,62,6.0NRT,302.4,12.1,D
-8.576,119.721,311.1,1.2,1.1,2019-09-14,05:50,A,36,6.0NRT,300.6,8.4,D
-8.841,120.867,322.9,1.3,1.1,2019-09-14,05:50,A,48,6.0NRT,302,16.1,D
-9.399,119.601,327.5,1.1,1.1,2019-09-14,05:50,A,79,6.0NRT,312.3,8.6,D
-9.511,119.604,327.3,1.1,1.1,2019-09-14,05:50,A,67,6.0NRT,307.6,15.3,D
-9.509,119.614,332.6,1.1,1.1,2019-09-14,05:50,A,78,6.0NRT,307,23.2,D
-9.514,119.61,338.6,1.1,1.1,2019-09-14,05:50,A,85,6.0NRT,307.3,32.2,D
-9.516,119.662,323.2,1.1,1.1,2019-09-14,05:50,A,52,6.0NRT,307.4,8.1,D
-9.711,119.23,320.7,1.1,1,2019-09-14,05:50,A,39,6.0NRT,298.5,8.9,D
-9.656,119.731,324.5,1.1,1.1,2019-09-14,05:50,A,55,6.0NRT,308,12.2,D
-9.747,119.868,326,1.1,1.1,2019-09-14,05:50,A,47,6.0NRT,304.5,13,D
-9.762,120.259,323.1,1.2,1.1,2019-09-14,05:50,A,48,6.0NRT,307.1,9.1,D
-9.321,124.191,334.1,2.3,1.5,2019-09-14,05:50,A,86,6.0NRT,301.9,78.7,D
-9.99,120.434,320.9,1.2,1.1,2019-09-14,05:50,A,49,6.0NRT,306.8,9,D
-9.431,123.986,315.9,2.2,1.4,2019-09-14,05:50,A,52,6.0NRT,299.5,14,D
-9.484,123.993,318.3,2.2,1.4,2019-09-14,05:50,A,69,6.0NRT,298.4,24.2,D
-9.482,123.999,314.4,2.2,1.4,2019-09-14,05:50,A,47,6.0NRT,298.3,15.2,D
-10.114,120.097,317.9,1.2,1.1,2019-09-14,05:50,A,50,6.0NRT,299.4,10.2,D
-10.144,120.297,323.8,1.2,1.1,2019-09-14,05:50,A,42,6.0NRT,303.2,15.2,D
-10.146,120.292,329.8,1.2,1.1,2019-09-14,05:50,A,65,6.0NRT,302.6,21.9,D
-9.681,123.82,313.9,2.1,1.4,2019-09-14,05:50,A,55,6.0NRT,298.2,17.5,D
-9.682,123.826,313.4,2.1,1.4,2019-09-14,05:50,A,31,6.0NRT,297.9,14.8,D
-3.205,113.921,334.9,1.1,1.1,2019-09-14,05:50,A,38,6.0NRT,310.9,27.2,D
-3.192,114.012,338.6,1.1,1.1,2019-09-14,05:50,A,44,6.0NRT,311.8,28.2,D
-3.185,114.062,345.9,1.1,1.1,2019-09-14,05:50,A,92,6.0NRT,308.7,49,D
-3.184,114.072,365.4,1.1,1.1,2019-09-14,05:50,A,100,6.0NRT,307,105.9,D
-3.086,114.758,354.4,1.1,1,2019-09-14,05:50,A,97,6.0NRT,310.3,60.1,D
-3.237,113.769,344.1,1.2,1.1,2019-09-14,05:50,A,91,6.0NRT,312.9,51.3,D
-3.235,113.779,338.7,1.2,1.1,2019-09-14,05:50,A,87,6.0NRT,309,39.2,D
-3.202,114.014,334.4,1.1,1.1,2019-09-14,05:50,A,45,6.0NRT,312.5,23,D
-3.224,113.924,352.3,1.1,1.1,2019-09-14,05:50,A,96,6.0NRT,314.2,67.2,D
-3.223,113.934,356.1,1.1,1.1,2019-09-14,05:50,A,98,6.0NRT,310.2,77.8,D
-3.11,114.723,327.7,1.1,1,2019-09-14,05:50,A,68,6.0NRT,308.9,10.1,D
-3.117,114.743,326.9,1.1,1,2019-09-14,05:50,A,44,6.0NRT,308.2,11.5,D
-3.115,114.753,327.7,1.1,1,2019-09-14,05:50,A,74,6.0NRT,307.7,14,D
-3.071,115.059,343.2,1,1,2019-09-14,05:50,A,90,6.0NRT,310.6,36.9,D
-3.07,115.069,328,1,1,2019-09-14,05:50,A,74,6.0NRT,307.4,12.9,D
-3.067,115.087,334.3,1,1,2019-09-14,05:50,A,84,6.0NRT,312.2,21.3,D
-3.077,115.088,324.7,1,1,2019-09-14,05:50,A,64,6.0NRT,310.5,9,D
-3.137,114.791,335.9,1,1,2019-09-14,05:50,A,85,6.0NRT,308.7,24.8,D
-3.135,114.801,326.8,1,1,2019-09-14,05:50,A,47,6.0NRT,308.5,11.1,D
-2.413,119.924,321.6,1.4,1.2,2019-09-14,05:50,A,76,6.0NRT,296.6,26,D
-3.199,114.617,336.4,1.1,1,2019-09-14,05:50,A,85,6.0NRT,307.5,28.5,D
-3.198,114.627,332.2,1.1,1,2019-09-14,05:50,A,81,6.0NRT,305.5,21.9,D
-3.27,114.253,326.8,1.1,1,2019-09-14,05:50,A,74,6.0NRT,306.3,15.7,D
-3.221,114.727,327.1,1.1,1,2019-09-14,05:50,A,61,6.0NRT,307.7,12.1,D
-3.228,114.724,331.5,1.1,1,2019-09-14,05:50,A,62,6.0NRT,308.6,17,D
-2.579,119.277,318.1,1.3,1.1,2019-09-14,05:50,A,67,6.0NRT,301.6,11,D
-3.365,113.883,327.1,1.1,1.1,2019-09-14,05:50,A,70,6.0NRT,304,19.3,D
-3.168,115.282,325.6,1,1,2019-09-14,05:50,A,33,6.0NRT,308.9,9,D
-3.264,114.671,326.8,1.1,1,2019-09-14,05:50,A,75,6.0NRT,311.2,14.3,D
-3.245,114.803,327.2,1.1,1,2019-09-14,05:50,A,34,6.0NRT,306.5,12.9,D
-3.405,113.741,321.5,1.2,1.1,2019-09-14,05:50,A,36,6.0NRT,300.5,13.6,D
-3.266,114.719,335.7,1.1,1,2019-09-14,05:50,A,66,6.0NRT,310.2,19.7,D
-3.254,114.804,338.9,1.1,1,2019-09-14,05:50,A,77,6.0NRT,306.6,27.4,D
-3.404,113.815,327.4,1.2,1.1,2019-09-14,05:50,A,58,6.0NRT,302.9,18.9,D
-3.403,113.826,333.9,1.2,1.1,2019-09-14,05:50,A,81,6.0NRT,304.8,29,D
-3.266,114.787,337,1.1,1,2019-09-14,05:50,A,80,6.0NRT,312.6,19.7,D
-3.265,114.796,335.6,1.1,1,2019-09-14,05:50,A,70,6.0NRT,309.6,16.7,D
-3.415,113.806,323.1,1.2,1.1,2019-09-14,05:50,A,54,6.0NRT,303,14.2,D
-3.414,113.817,326.2,1.2,1.1,2019-09-14,05:50,A,63,6.0NRT,303.7,17.3,D
-3.285,114.722,341.9,1.1,1,2019-09-14,05:50,A,88,6.0NRT,314.8,31.8,D
-3.276,114.788,333.3,1.1,1,2019-09-14,05:50,A,42,6.0NRT,313.3,14.9,D
-3.262,114.881,348.4,1,1,2019-09-14,05:50,A,94,6.0NRT,313.9,42.7,D
-3.225,115.271,320.9,1,1,2019-09-14,05:50,A,49,6.0NRT,302.7,7.5,D
-3.171,115.651,354.2,1,1,2019-09-14,05:50,A,97,6.0NRT,303.1,63.9,D
-2.61,119.641,372.5,1.4,1.2,2019-09-14,05:50,A,100,6.0NRT,300.2,189.8,D
-3.289,114.949,329.7,1,1,2019-09-14,05:50,A,65,6.0NRT,308.5,13.6,D
-2.618,119.637,402.2,1.4,1.2,2019-09-14,05:50,A,100,6.0NRT,302.9,415.9,D
-3.248,115.374,330.5,1,1,2019-09-14,05:50,A,80,6.0NRT,304.5,21.6,D
-3.383,114.752,331.6,1.1,1,2019-09-14,05:50,A,71,6.0NRT,305.8,19.2,D
-3.4,114.764,329,1.1,1,2019-09-14,05:50,A,57,6.0NRT,309.9,14.3,D
-3.425,114.764,341.5,1.1,1,2019-09-14,05:50,A,89,6.0NRT,308.7,29.9,D
-3.411,114.867,329.7,1,1,2019-09-14,05:50,A,60,6.0NRT,308.7,12,D
-3.409,114.877,342.6,1,1,2019-09-14,05:50,A,90,6.0NRT,310.6,33.8,D
-3.456,114.681,343.5,1.1,1,2019-09-14,05:50,A,91,6.0NRT,303.8,39.6,D
-3.426,114.889,328,1,1,2019-09-14,05:50,A,55,6.0NRT,307.9,10.9,D
-3.425,114.898,324.8,1,1,2019-09-14,05:50,A,54,6.0NRT,308.9,8.6,D
-3.387,115.167,327.6,1,1,2019-09-14,05:50,A,65,6.0NRT,307.6,14.4,D
